Date,AverTemp(°C),Precipitation(mm),AverHumidity(%),WindSpeed(m/s),SunDuration(giờ),AtmosPressure(hPa),WeatherCondition
2023-04-10,25.81,1.29,89.62,1.77,0.1506666666666666,100.5,Bình thường
2023-04-11,26.08,0.06,90.34,2.4,0.1506666666666666,100.32,Độ ẩm cao
2023-04-12,26.31,0.12,92.48,2.67,0.13025,100.28,Độ ẩm cao
2023-04-13,26.29,0.04,92.48,2.74,0.1404166666666667,100.31,Độ ẩm cao
2023-04-14,26.4,0.08,91.73,2.08,0.1404999999999999,100.2,Độ ẩm cao
2023-04-15,26.29,0.53,94.41,1.62,0.1404999999999999,100.19,Độ ẩm cao
2023-04-16,26.07,1.5,93.53,0.92,0.10475,100.19,Độ ẩm cao
2023-04-17,26.66,0.68,91.74,2.4,0.11975,100.27,Độ ẩm cao
2023-04-18,27.37,0.68,87.97,2.9,0.1685833333333333,100.15,Bình thường
2023-04-19,27.78,0.18,85.69,2.46,0.1845833333333333,99.8,Bình thường
2023-04-20,27.78,0.21,84.33,1.7,0.1913333333333333,99.63,Bình thường
2023-04-21,28.1,0.21,84.62,1.28,0.1851666666666666,99.77,Bình thường
2023-04-22,27.99,5.98,86.92,2.61,0.19225,99.95,Mưa lớn
2023-04-23,27.15,5.0,91.2,3.24,0.1902499999999999,100.22,Độ ẩm cao
2023-04-24,26.62,2.51,90.34,2.08,0.1988333333333333,100.45,Độ ẩm cao
2023-04-25,26.46,2.34,87.91,1.85,0.1988333333333333,100.46,Bình thường
2023-04-26,26.57,5.96,89.02,2.31,0.1550833333333333,100.45,Mưa lớn
2023-04-27,26.57,1.59,88.82,2.06,0.1550833333333333,100.47,Bình thường
2023-04-28,26.83,0.26,88.05,2.29,0.1921666666666666,100.43,Bình thường
2023-04-29,26.76,0.18,83.64,2.09,0.1981666666666666,100.36,Bình thường
2023-04-30,26.84,1.23,82.44,2.01,0.1618333333333333,100.43,Bình thường
2023-05-01,26.89,0.42,82.44,1.91,0.17375,100.48,Bình thường
2023-05-02,27.32,0.0,80.45,2.09,0.2020833333333333,100.53,Bình thường
2023-05-03,27.46,0.0,84.71,2.5,0.213,100.46,Bình thường
2023-05-04,27.9,0.0,84.89,3.0,0.20925,100.46,Bình thường
2023-05-05,28.76,0.02,84.25,3.02,0.2045833333333333,99.73,Bình thường
2023-05-06,28.76,0.67,85.63,2.96,0.1982499999999999,99.61,Bình thường
2023-05-07,29.48,1.16,84.79,2.96,0.198,99.64,Bình thường
2023-05-08,28.12,1.03,92.55,1.34,0.1428333333333333,99.98,Độ ẩm cao
2023-05-09,27.46,5.64,90.61,1.95,0.15175,100.21,"Mưa lớn, Độ ẩm cao"
2023-05-10,27.54,2.5,87.37,1.69,0.1396666666666667,100.27,Bình thường
2023-05-11,27.64,2.24,88.45,1.92,0.1529166666666666,100.39,Mưa lớn
2023-05-12,27.94,2.24,88.68,3.48,0.1590833333333333,100.4,Mưa lớn
2023-05-13,27.61,5.34,88.68,2.38,0.1436666666666666,100.42,Mưa lớn
2023-05-14,27.61,17.53,87.78,2.17,0.1331666666666666,100.4,Mưa lớn
2023-05-15,27.03,9.77,88.63,1.7,0.1331666666666666,100.37,Mưa lớn
2023-05-16,28.96,2.3,82.24,1.79,0.2039166666666666,100.22,Bình thường
2023-05-17,29.12,1.92,81.17,2.08,0.1919166666666666,100.13,Bình thường
2023-05-18,29.24,0.07,80.68,2.21,0.20575,100.04,Bình thường
2023-05-19,29.18,0.49,81.75,1.92,0.20725,99.97,Bình thường
2023-05-20,29.38,6.19,81.75,0.9,0.1949999999999999,99.98,Mưa lớn
2023-05-21,29.5,1.1,84.67,2.46,0.206,100.09,Bình thường
2023-05-22,29.46,0.16,80.13,1.66,0.2075833333333333,100.11,Bình thường
2023-05-23,29.32,1.6,81.6,1.66,0.1950833333333333,100.1,Bình thường
2023-05-24,29.46,1.6,81.89,1.51,0.18425,100.13,Bình thường
2023-05-25,29.12,1.5,82.8,1.23,0.1896666666666666,100.23,Bình thường
2023-05-26,28.9,1.5,82.77,1.56,0.1940833333333333,100.23,Mưa lớn
2023-05-27,28.39,3.42,81.49,2.45,0.1949166666666666,100.12,Bình thường
2023-05-28,28.48,7.0,81.97,1.63,0.1583333333333333,100.06,Mưa lớn
2023-05-29,28.76,3.68,82.58,1.96,0.1901666666666666,100.09,Bình thường
2023-05-30,29.01,5.05,80.84,1.46,0.1909166666666666,99.99,Mưa lớn
2023-05-31,29.01,3.95,80.87,1.78,0.1796666666666666,99.82,Bình thường
2023-06-01,29.9,1.02,79.38,1.78,0.2053333333333333,99.74,Bình thường
2023-06-02,30.38,1.29,78.48,1.84,0.20725,99.84,Bình thường
2023-06-03,29.95,1.45,79.91,1.53,0.20725,100.0,Bình thường
2023-06-04,29.95,1.21,80.09,1.6,0.1923333333333333,99.98,Bình thường
2023-06-05,29.42,6.66,78.52,1.78,0.1299166666666666,99.87,Mưa lớn
2023-06-06,28.91,13.89,80.51,1.97,0.11025,99.83,Mưa lớn
2023-06-07,29.16,17.67,80.35,1.97,0.1549166666666666,99.98,Mưa lớn
2023-06-08,29.02,16.57,80.95,1.97,0.1743333333333333,99.97,Mưa lớn
2023-06-09,29.16,3.61,80.24,1.88,0.161,99.8,Bình thường
2023-06-10,29.16,11.0,79.13,1.88,0.1531666666666666,99.8,Mưa lớn
2023-06-11,29.06,8.55,78.87,1.2,0.1879166666666666,99.68,Mưa lớn
2023-06-12,29.31,8.97,79.94,1.87,0.1856666666666666,99.75,Mưa lớn
2023-06-13,29.77,0.92,77.4,1.86,0.1835833333333333,99.85,Bình thường
2023-06-14,29.24,2.6,77.82,1.77,0.1835833333333333,99.85,Bình thường
2023-06-15,29.24,16.22,77.76,1.74,0.16125,100.01,Mưa lớn
2023-06-16,29.68,5.01,78.81,1.5,0.1858333333333333,99.99,Mưa lớn
2023-06-17,29.11,6.32,78.81,2.21,0.1931666666666666,100.05,Mưa lớn
2023-06-18,29.42,10.63,79.65,1.8,0.1945,100.08,Mưa lớn
2023-06-19,29.7,2.24,78.48,1.95,0.2009166666666666,100.01,Mưa lớn
2023-06-20,29.9,1.89,79.21,1.82,0.20575,99.99,Bình thường
2023-06-21,29.91,0.35,79.21,1.66,0.1989999999999999,100.04,Bình thường
2023-06-22,29.98,0.19,79.21,1.79,0.2086666666666666,100.04,Bình thường
2023-06-23,29.71,0.27,82.91,1.93,0.2128333333333333,99.94,Bình thường
2023-06-24,29.7,0.56,83.7,2.5,0.1868333333333333,99.9,Bình thường
2023-06-25,29.08,0.82,86.1,1.44,0.18675,99.9,Bình thường
2023-06-26,28.79,0.51,86.12,2.89,0.18675,99.99,Bình thường
2023-06-27,28.67,0.51,85.09,3.25,0.1876666666666666,100.1,Bình thường
2023-06-28,28.56,0.51,85.09,2.82,0.2139166666666666,100.18,Bình thường
2023-06-29,28.9,6.42,85.35,2.25,0.1969166666666666,100.04,Mưa lớn
2023-06-30,28.9,2.12,81.62,2.06,0.1969166666666666,99.92,Bình thường
2023-07-01,29.13,2.12,85.41,2.87,0.1969166666666666,99.96,Bình thường
2023-07-02,28.92,3.65,82.96,2.54,0.1775,100.13,Bình thường
2023-07-03,28.93,1.42,83.53,2.59,0.1700833333333333,100.15,Bình thường
2023-07-04,28.71,0.8,82.57,2.08,0.176,100.17,Bình thường
2023-07-05,28.83,1.41,83.69,2.25,0.2095833333333333,100.14,Bình thường
2023-07-06,29.13,1.41,81.05,2.9,0.2150833333333333,100.17,Bình thường
2023-07-07,28.55,0.82,85.88,2.63,0.212,100.2,Bình thường
2023-07-08,28.26,1.11,86.94,3.5,0.212,100.22,Bình thường
2023-07-09,28.26,3.47,88.1,2.37,0.1993333333333333,100.21,Bình thường
2023-07-10,28.17,1.2,86.89,1.14,0.2143333333333333,100.15,Bình thường
2023-07-11,28.67,1.2,83.06,1.15,0.1961666666666666,100.14,Bình thường
2023-07-12,28.58,0.32,83.64,1.52,0.20475,100.14,Bình thường
2023-07-13,28.81,0.18,80.95,1.68,0.20575,99.99,Bình thường
2023-07-14,29.17,1.3,80.95,2.02,0.2004166666666666,99.88,Bình thường
2023-07-15,29.15,5.71,82.31,2.2,0.184,99.68,Mưa lớn
2023-07-16,27.25,2.24,85.33,2.09,0.1279166666666666,99.55,Mưa lớn
2023-07-17,28.53,4.02,85.0,2.14,0.1024166666666666,99.33,Bình thường
2023-07-18,29.04,6.58,83.09,1.59,0.1563333333333333,99.52,Mưa lớn
2023-07-19,28.98,2.24,82.61,1.59,0.18,99.68,Mưa lớn
2023-07-20,28.7,4.47,85.75,2.3,0.18575,99.82,Bình thường
2023-07-21,28.81,2.58,84.53,2.44,0.2048333333333333,100.06,Bình thường
2023-07-22,28.27,2.26,87.05,2.74,0.1423333333333333,100.28,Bình thường
2023-07-23,28.15,2.26,81.1,2.37,0.1469166666666666,100.22,Bình thường
2023-07-24,28.78,2.26,81.28,2.41,0.1898333333333333,100.22,Bình thường
2023-07-25,28.62,2.26,84.8,2.33,0.1848333333333333,100.22,Mưa lớn
2023-07-26,28.98,3.37,81.85,1.85,0.1848333333333333,99.86,Bình thường
2023-07-27,29.78,1.2,81.37,1.85,0.19875,99.86,Bình thường
2023-07-28,29.45,1.2,82.87,2.75,0.19875,99.44,Bình thường
2023-07-29,29.68,1.2,82.11,1.54,0.1710833333333333,99.55,Bình thường
2023-07-30,29.52,2.24,79.03,1.54,0.1688333333333333,99.75,Mưa lớn
2023-07-31,29.78,2.24,76.95,1.38,0.11175,99.87,Mưa lớn
2023-08-01,29.3,8.19,76.95,2.14,0.0948333333333333,99.88,Mưa lớn
2023-08-02,29.3,7.41,76.95,1.97,0.0784166666666666,99.87,Mưa lớn
2023-08-03,29.27,2.24,76.44,1.97,0.1204166666666666,99.86,Mưa lớn
2023-08-04,29.15,2.24,78.42,2.37,0.1280833333333333,100.03,Bình thường
2023-08-05,29.87,0.44,74.49,2.08,0.1280833333333333,100.07,Bình thường
2023-08-06,29.67,0.42,74.49,2.08,0.1280833333333333,99.82,Bình thường
2023-08-07,29.92,0.34,74.49,2.12,0.1998333333333333,99.73,Bình thường
2023-08-08,29.69,0.12,73.46,2.28,0.2045,99.91,Bình thường
2023-08-09,29.94,0.35,75.27,1.87,0.20175,100.04,Bình thường
2023-08-10,29.63,0.91,77.73,2.29,0.2124166666666666,99.98,Bình thường
2023-08-11,30.06,1.14,79.34,1.72,0.1955,99.83,Bình thường
2023-08-12,29.93,1.14,79.75,1.76,0.17125,99.8,Bình thường
2023-08-13,30.16,0.93,77.54,1.76,0.17125,99.79,Bình thường
2023-08-14,29.86,2.23,78.0,2.22,0.17125,99.86,Bình thường
2023-08-15,29.99,1.55,80.13,2.0,0.2060833333333333,99.96,Bình thường
2023-08-16,29.36,4.44,82.88,2.03,0.20175,100.03,Bình thường
2023-08-17,29.66,0.91,78.23,2.12,0.2046666666666666,100.02,Bình thường
2023-08-18,29.81,0.82,80.74,1.85,0.2101666666666666,100.02,Bình thường
2023-08-19,29.86,4.45,82.55,1.39,0.20175,99.88,Bình thường
2023-08-20,29.17,2.14,82.55,2.85,0.18625,99.88,Bình thường
2023-08-21,29.54,1.34,77.98,1.59,0.176,99.88,Bình thường
2023-08-22,29.32,1.69,75.59,1.7,0.19225,99.99,Bình thường
2023-08-23,29.57,2.84,79.06,2.44,0.1875,99.89,Bình thường
2023-08-24,28.8,1.68,81.66,1.92,0.1706666666666666,99.99,Bình thường
2023-08-25,28.8,0.79,81.95,1.92,0.1974999999999999,99.99,Bình thường
2023-08-26,29.87,0.85,77.23,1.38,0.1884166666666666,99.9,Bình thường
2023-08-27,30.13,0.85,76.68,1.26,0.1999166666666666,99.75,Bình thường
2023-08-28,29.58,5.88,77.65,2.08,0.1723333333333333,99.64,Mưa lớn
2023-08-29,28.79,6.2,79.95,2.21,0.1314166666666666,99.64,Mưa lớn
2023-08-30,28.8,4.55,84.88,3.6,0.1105833333333333,99.77,Bình thường
2023-08-31,28.06,2.24,85.45,1.53,0.0965,99.77,Mưa lớn
2023-09-01,28.68,12.26,83.31,3.17,0.1402499999999999,99.85,Mưa lớn
2023-09-02,29.73,12.26,75.52,1.83,0.1709166666666667,99.68,Mưa lớn
2023-09-03,29.63,13.43,74.57,1.83,0.1980833333333333,99.68,Mưa lớn
2023-09-04,28.42,2.24,82.63,1.83,0.1603333333333333,99.77,Mưa lớn
2023-09-05,28.23,2.24,86.8,2.18,0.1353333333333333,99.91,Mưa lớn
2023-09-06,28.49,10.97,87.06,1.97,0.1355833333333333,100.07,Mưa lớn
2023-09-07,28.85,12.28,83.25,1.65,0.1355833333333333,100.07,Mưa lớn
2023-09-08,28.85,12.28,84.19,1.65,0.166,100.06,Mưa lớn
2023-09-09,28.97,13.61,86.53,2.73,0.1676666666666666,99.9,Mưa lớn
2023-09-10,28.82,14.1,83.11,2.47,0.1565,99.94,Mưa lớn
2023-09-11,29.0,14.1,80.85,2.08,0.1446666666666666,99.94,Bình thường
2023-09-12,29.48,2.51,75.2,1.29,0.1446666666666666,99.99,Bình thường
2023-09-13,29.16,5.35,77.75,1.64,0.1591666666666666,99.97,Mưa lớn
2023-09-14,29.26,11.22,79.07,1.57,0.1219166666666666,99.96,Mưa lớn
2023-09-15,28.53,2.24,79.07,1.57,0.1369166666666666,99.99,Mưa lớn
2023-09-16,28.58,2.24,79.07,1.57,0.1404999999999999,100.16,Mưa lớn
2023-09-17,28.38,7.24,84.63,1.97,0.08375,100.18,Mưa lớn
2023-09-18,28.38,4.4,81.41,1.56,0.1669999999999999,100.18,Bình thường
2023-09-19,28.72,2.17,80.38,1.56,0.1916666666666666,100.4,Bình thường
2023-09-20,28.93,2.17,80.28,1.91,0.1964166666666666,100.32,Bình thường
2023-09-21,28.81,1.28,81.35,1.55,0.1841666666666666,100.33,Bình thường
2023-09-22,29.08,1.61,79.06,1.71,0.1841666666666666,100.27,Bình thường
2023-09-23,28.85,8.89,82.36,2.05,0.1465,100.21,Mưa lớn
2023-09-24,27.88,2.24,89.07,2.05,0.0208333333333333,100.01,Mưa lớn
2023-09-25,27.5,2.24,90.79,5.19,0.0208333333333333,99.45,"Mưa lớn, Độ ẩm cao"
2023-09-26,28.66,2.24,90.79,5.19,0.16725,99.75,Mưa lớn
2023-09-27,28.88,19.06,78.23,1.33,0.1535833333333333,100.07,Mưa lớn
2023-09-28,28.27,16.67,83.11,1.67,0.13,100.07,Mưa lớn
2023-09-29,28.27,11.51,85.42,2.4,0.13,100.4,Mưa lớn
2023-09-30,27.94,10.77,87.9,3.31,0.17275,100.35,Mưa lớn
2023-10-01,27.98,7.84,85.2,2.41,0.1596666666666666,100.25,Mưa lớn
2023-10-02,28.36,10.23,84.49,2.27,0.1466666666666666,100.27,Mưa lớn
2023-10-03,28.16,12.49,88.69,2.18,0.0655833333333333,100.29,Mưa lớn
2023-10-04,28.32,12.49,83.14,1.07,0.1625,100.29,Mưa lớn
2023-10-05,28.32,8.82,84.0,1.07,0.1735,100.23,Mưa lớn
2023-10-06,29.0,7.64,82.74,1.07,0.1613333333333333,100.18,Mưa lớn
2023-10-07,29.0,2.24,83.81,1.46,0.1498333333333333,100.3,Mưa lớn
2023-10-08,28.03,2.24,84.42,2.24,0.1335833333333333,100.44,Mưa lớn
2023-10-09,28.03,18.17,85.39,2.9,0.0386666666666666,100.53,Mưa lớn
2023-10-10,27.81,18.4,84.34,3.14,0.062,100.56,Mưa lớn
2023-10-11,27.83,2.24,87.82,3.88,0.0769166666666666,100.58,Mưa lớn
2023-10-12,27.58,2.24,90.58,3.88,0.0435,100.59,"Mưa lớn, Độ ẩm cao"
2023-10-13,27.11,2.24,86.54,3.04,0.0475833333333333,100.59,Mưa lớn
2023-10-14,26.91,2.24,86.54,4.17,0.068,100.34,"Mưa lớn, Độ ẩm cao"
2023-10-15,26.91,2.24,91.12,4.77,0.0216666666666666,100.26,"Mưa lớn, Độ ẩm cao"
2023-10-16,27.21,2.24,88.17,5.09,0.0219166666666666,100.26,Mưa lớn
2023-10-17,27.07,2.24,91.06,5.67,0.0175833333333333,100.12,"Mưa lớn, Độ ẩm cao"
2023-10-18,27.94,2.24,87.59,1.93,0.0175833333333333,100.2,Mưa lớn
2023-10-19,27.88,14.28,84.08,1.5,0.1491666666666666,100.47,Mưa lớn
2023-10-20,27.42,9.04,86.19,1.84,0.1528333333333333,100.47,Mưa lớn
2023-10-21,26.43,4.98,86.19,3.91,0.1055,100.78,Bình thường
2023-10-22,26.48,4.91,87.78,3.24,0.1614166666666666,100.75,Bình thường
2023-10-23,26.75,2.24,91.6,3.86,0.0893333333333333,100.75,"Mưa lớn, Độ ẩm cao"
2023-10-24,27.31,2.24,91.3,3.71,0.1369166666666666,100.46,"Mưa lớn, Độ ẩm cao"
2023-10-25,27.24,2.24,89.15,1.76,0.1310833333333333,100.57,Mưa lớn
2023-10-26,27.0,14.74,87.86,1.49,0.1414166666666666,100.57,Mưa lớn
2023-10-27,27.11,14.74,87.86,1.36,0.1575,100.54,Bình thường
2023-10-28,27.37,6.95,84.97,1.8,0.1555833333333333,100.54,Mưa lớn
2023-10-29,27.37,2.24,87.63,1.86,0.1185,100.55,Mưa lớn
2023-10-30,27.37,2.24,87.63,3.42,0.0221666666666666,100.65,Mưa lớn
2023-10-31,26.92,2.24,88.37,4.67,0.0621666666666666,100.75,Mưa lớn
2023-11-01,26.65,2.24,89.58,4.67,0.0614166666666666,100.74,Mưa lớn
2023-11-02,26.69,2.24,89.42,2.7,0.07175,100.6,Mưa lớn
2023-11-03,26.78,6.9,89.42,2.08,0.1206666666666666,100.46,Mưa lớn
2023-11-04,27.33,6.9,89.42,2.15,0.1357499999999999,100.47,Mưa lớn
2023-11-05,27.33,13.08,87.6,2.04,0.1171666666666666,100.53,Mưa lớn
2023-11-06,27.12,9.34,86.23,2.09,0.1224166666666666,100.65,Mưa lớn
2023-11-07,26.92,2.24,84.87,1.68,0.0615833333333333,100.65,Mưa lớn
2023-11-08,26.84,2.24,87.68,2.22,0.1384166666666666,100.57,Mưa lớn
2023-11-09,27.21,13.76,86.46,1.93,0.1440833333333333,100.57,Mưa lớn
2023-11-10,27.54,13.51,85.78,1.49,0.1041666666666666,100.7,Mưa lớn
2023-11-11,27.29,5.78,86.82,1.49,0.1041666666666666,100.76,Mưa lớn
2023-11-12,27.29,2.24,86.93,2.81,0.1185833333333333,100.83,Mưa lớn
2023-11-13,27.29,2.24,88.26,5.15,0.0567499999999999,100.83,Mưa lớn
2023-11-14,27.15,2.24,88.06,5.15,0.0491666666666666,100.93,Mưa lớn
2023-11-15,27.26,2.24,87.98,4.78,0.1005,100.94,Mưa lớn
2023-11-16,26.69,2.24,86.96,2.6,0.0864166666666666,101.16,Mưa lớn
2023-11-17,23.55,2.24,81.48,2.6,0.0458333333333333,101.4,"Mưa lớn, Gió mạnh"
2023-11-18,23.81,2.24,79.51,4.77,0.0776666666666666,101.21,Mưa lớn
2023-11-19,23.81,9.47,80.57,4.46,0.058,101.03,Mưa lớn
2023-11-20,24.9,7.91,80.71,4.22,0.06375,100.92,Mưa lớn
2023-11-21,24.72,5.13,79.78,2.77,0.1350833333333333,100.78,Mưa lớn
2023-11-22,24.72,8.46,80.83,2.78,0.076,100.78,Mưa lớn
2023-11-23,25.42,8.46,80.83,3.76,0.10525,100.74,Mưa lớn
2023-11-24,24.79,4.59,79.65,3.8,0.11725,100.89,Bình thường
2023-11-25,25.5,2.24,86.2,3.94,0.0439166666666666,100.81,Mưa lớn
2023-11-26,25.63,2.24,85.33,4.99,0.0518333333333333,100.91,Mưa lớn
2023-11-27,24.65,1.57,79.74,4.51,0.11925,100.9,Bình thường
2023-11-28,24.66,2.44,81.81,4.01,0.0821666666666666,100.9,Bình thường
2023-11-29,25.62,4.68,89.89,3.11,0.0549166666666666,100.73,Bình thường
2023-11-30,26.18,6.95,90.92,3.04,0.0705833333333333,100.81,"Mưa lớn, Độ ẩm cao"
2023-12-01,26.17,11.34,90.76,5.13,0.0835833333333333,100.79,"Mưa lớn, Độ ẩm cao"
2023-12-02,26.17,17.25,89.34,5.15,0.0760833333333333,100.86,Mưa lớn
2023-12-03,25.77,19.75,89.89,4.49,0.0766666666666666,100.85,Mưa lớn
2023-12-04,25.91,16.74,88.64,3.92,0.0643333333333333,100.73,Mưa lớn
2023-12-05,25.73,3.34,86.02,3.23,0.11125,100.69,Bình thường
2023-12-06,25.54,3.44,83.42,2.68,0.10825,100.85,Bình thường
2023-12-07,24.76,2.24,86.54,3.92,0.0443333333333333,100.85,Mưa lớn
2023-12-08,24.68,2.81,79.58,2.17,0.0870833333333333,100.85,Bình thường
2023-12-09,24.67,0.2,80.69,1.31,0.11875,100.6,Bình thường
2023-12-10,24.93,0.36,84.31,2.11,0.1525,100.5,Bình thường
2023-12-11,25.45,1.45,86.23,1.7,0.129,100.64,Bình thường
2023-12-12,25.49,1.7,86.52,2.67,0.10925,100.72,Bình thường
2023-12-13,25.52,0.32,85.28,2.6,0.09575,100.84,Bình thường
2023-12-14,25.85,0.12,86.2,2.6,0.09575,100.84,Bình thường
2023-12-15,26.04,0.11,86.6,1.89,0.1340833333333333,100.75,Bình thường
2023-12-16,26.05,1.22,86.69,3.34,0.1081666666666666,100.82,Bình thường
2023-12-17,25.53,2.24,87.18,5.46,0.0834999999999999,100.99,Mưa lớn
2023-12-18,25.59,2.24,85.85,3.95,0.1211666666666666,100.97,Mưa lớn
2023-12-19,25.4,17.75,86.92,4.27,0.0998333333333333,100.99,Mưa lớn
2023-12-20,23.55,2.24,85.16,2.6,0.0575833333333333,101.14,"Mưa lớn, Gió mạnh"
2023-12-21,21.85,2.24,84.79,2.6,0.0461666666666666,101.33,"Mưa lớn, Gió mạnh"
2023-12-22,20.89,2.24,85.81,2.6,0.0501666666666666,101.56,"Mưa lớn, Gió mạnh"
2023-12-23,21.53,2.24,87.79,2.6,0.0461666666666666,101.55,"Mưa lớn, Gió mạnh"
2023-12-24,21.88,2.24,86.81,2.6,0.0409166666666666,101.59,"Mưa lớn, Gió mạnh"
2023-12-25,21.49,6.86,83.49,4.86,0.047,101.48,Mưa lớn
2023-12-26,23.21,6.86,83.67,3.81,0.0548333333333333,101.35,Bình thường
2023-12-27,23.9,15.27,88.45,4.51,0.0484166666666666,101.28,Mưa lớn
2023-12-28,24.2,12.34,90.38,4.51,0.0459166666666666,101.1,"Mưa lớn, Độ ẩm cao"
2023-12-29,24.38,11.55,91.44,3.36,0.0525833333333333,100.95,"Mưa lớn, Độ ẩm cao"
2023-12-30,24.47,5.0,89.43,3.09,0.07075,100.84,Bình thường
2023-12-31,24.37,4.85,88.63,3.18,0.06325,100.87,Bình thường
2024-01-01,24.18,5.39,88.11,3.18,0.0778333333333333,100.88,Mưa lớn
2024-01-02,24.46,7.1,87.61,3.01,0.0591666666666666,100.81,Mưa lớn
2024-01-03,24.0,2.54,82.72,3.65,0.1076666666666666,100.97,Bình thường
2024-01-04,23.2,2.54,80.14,3.65,0.1254166666666666,101.01,Bình thường
2024-01-05,23.31,0.72,79.14,2.66,0.1183333333333333,101.01,Bình thường
2024-01-06,23.56,0.97,81.98,3.22,0.0706666666666666,101.01,Bình thường
2024-01-07,23.46,0.82,82.5,3.14,0.0766666666666666,101.03,Bình thường
2024-01-08,23.52,0.31,82.56,2.21,0.0899166666666666,100.92,Bình thường
2024-01-09,23.87,0.09,79.12,1.69,0.109,100.81,Bình thường
2024-01-10,24.09,0.88,82.75,2.85,0.0856666666666666,100.82,Bình thường
2024-01-11,23.69,0.88,80.1,3.13,0.0865,100.91,Bình thường
2024-01-12,23.46,0.38,79.67,2.67,0.1095,100.88,Bình thường
2024-01-13,23.27,0.84,80.37,3.2,0.1051666666666666,100.95,Bình thường
2024-01-14,23.32,1.11,79.86,3.18,0.1006666666666666,101.06,Bình thường
2024-01-15,23.46,1.51,82.03,3.61,0.1076666666666666,101.06,Bình thường
2024-01-16,23.58,0.76,80.53,3.3,0.1494166666666666,101.01,Bình thường
2024-01-17,23.64,0.73,81.85,3.17,0.112,100.9,Bình thường
2024-01-18,23.35,0.38,79.51,2.37,0.1357499999999999,100.85,Bình thường
2024-01-19,23.28,0.05,75.08,1.89,0.1565,100.79,Bình thường
2024-01-20,23.11,0.09,73.55,1.59,0.1582499999999999,100.84,Bình thường
2024-01-21,23.22,0.48,79.04,2.38,0.11875,101.01,Bình thường
2024-01-22,23.87,2.78,81.93,2.8,0.1002499999999999,101.06,Bình thường
2024-01-23,21.46,2.24,86.3,2.6,0.04675,101.44,"Mưa lớn, Gió mạnh"
2024-01-24,21.96,19.44,85.57,5.31,0.05825,101.48,Mưa lớn
2024-01-25,21.96,10.07,84.44,4.77,0.0485,101.55,Mưa lớn
2024-01-26,22.63,1.49,82.9,3.78,0.06525,101.53,Bình thường
2024-01-27,22.73,0.42,82.96,3.78,0.08525,101.43,Bình thường
2024-01-28,22.77,0.74,84.35,3.78,0.0774166666666666,101.4,Bình thường
2024-01-29,22.9,0.29,84.12,2.61,0.0988333333333333,101.25,Bình thường
2024-01-30,22.97,0.03,82.24,1.44,0.0988333333333333,101.12,Bình thường
2024-01-31,23.32,0.02,86.67,2.24,0.1611666666666666,101.02,Bình thường
2024-02-01,23.41,0.0,88.76,2.57,0.1611666666666666,100.96,Bình thường
2024-02-02,23.27,0.0,87.13,2.7,0.1596666666666666,100.87,Bình thường
2024-02-03,23.42,0.0,87.13,2.81,0.1658333333333333,100.89,Bình thường
2024-02-04,24.0,0.0,88.7,2.69,0.1485,100.85,Bình thường
2024-02-05,24.47,0.0,91.82,2.47,0.15,100.85,Độ ẩm cao
2024-02-06,24.46,0.01,91.81,2.46,0.1466666666666666,100.92,Độ ẩm cao
2024-02-07,24.57,0.09,91.81,2.62,0.1466666666666666,100.75,Độ ẩm cao
2024-02-08,24.43,0.24,89.21,2.34,0.1014166666666666,100.73,Bình thường
2024-02-09,23.2,0.97,89.43,3.88,0.0559166666666666,101.17,Bình thường
2024-02-10,21.56,0.63,85.83,4.86,0.0619166666666666,101.17,Bình thường
2024-02-11,21.56,0.41,84.49,4.57,0.0759166666666666,101.65,Bình thường
2024-02-12,21.94,0.17,81.04,2.99,0.1055833333333333,101.47,Bình thường
2024-02-13,22.35,0.17,82.52,2.42,0.1134166666666666,101.29,Bình thường
2024-02-14,22.96,0.07,85.51,2.16,0.1134166666666666,101.08,Bình thường
2024-02-15,23.04,0.02,87.56,2.16,0.0924166666666666,101.1,Bình thường
2024-02-16,22.8,0.0,87.11,2.68,0.0924166666666666,101.11,Bình thường
2024-02-17,22.97,0.0,84.66,1.7,0.18125,100.79,Bình thường
2024-02-18,23.62,0.0,89.63,2.92,0.1873333333333333,100.68,Bình thường
2024-02-19,24.02,0.0,89.83,3.16,0.1709999999999999,100.63,Bình thường
2024-02-20,24.48,0.0,89.01,3.76,0.16725,100.54,Bình thường
2024-02-21,24.91,0.0,90.38,4.0,0.177,100.54,Độ ẩm cao
2024-02-22,24.84,0.0,90.21,3.7,0.1751666666666666,100.69,Độ ẩm cao
